id,domain,channel,message,subject,intent,issue,technique,phishing,sender,label
6ba7e027-40cb-4dd5-8fbb-b8d884876928,E-commerce/Retail,Inbound,Good,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Good ,,False,,customer_support
5889a5c9-6860-4b5d-97d5-07a734cc401c,E-commerce/Retail,Outcall,Good,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Good,,False,,customer_support
d926ee0d-358a-49eb-92cb-e7670507a922,Other,Inbound,ok,,Product Specific Information,Product Specific Information - ok,,False,,customer_support
eeb6d429-db00-4673-9a88-4c7f05d05070,E-commerce/Retail,Inbound,Good ??,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Good ?? ,,False,,customer_support
60270894-cd80-49bd-a10d-fee077ebc2a1,E-commerce/Retail,Inbound,Good,,Return request,Return request - Good,,False,,customer_support
e80fd105-f4c2-4d53-9b3d-5948acdef1f0,E-commerce/Retail,Inbound,Thank you Shopzilla customer care.,,Delayed,Delayed - Thank you Shopzilla customer care.,,False,,customer_support
b90fe85c-3f89-449a-a760-c21a07ed8010,E-commerce/Retail,Inbound,Your customer care is help me all issue. But your company is very bad,,Delayed,Delayed - Your customer care is help me all issue. But your company is very bad ,,False,,customer_support
0de576b0-dfaa-467d-92f7-f5b6f8e239c3,E-commerce/Retail,Inbound,Strongly feedback to Shopzilla please do opening and showing invoice to provide all Shopzilla buying products customers.Thank you,,Invoice request,Invoice request - Strongly feedback to Shopzilla please do opening and showing invoice to provide all Shopzilla buying,,False,,customer_support
80a3a421-0f01-4cfa-8316-13fc2db766c8,E-commerce/Retail,Inbound,Resolve my issue as soon as possible,,Installation/demo,Installation/demo - Resolve my issue as soon as possible,,False,,customer_support
713c5ca8-c3ed-4977-b209-84b5fe03e449,E-commerce/Retail,Inbound,Your service is very poor as I ordered one product since one and half months ago and the item not yet received and you are not taking any proper action,,Delayed,Delayed - Your service is very poor as I ordered one product since one and half months ago and the item not ye,,False,,customer_support
5fa161b0-55b9-4c28-9c78-80f20e07c1e0,Telecom,Outcall,Worst experience if my query don't get resolved I will go to consumer court,,Exchange / Replacement,Exchange / Replacement - Worst experience if my query don't get resolved I will go to consumer court,,False,,customer_support
a4236837-5d87-4123-b992-7d3933cab095,E-commerce/Retail,Inbound,Nice,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Nice ,,False,,customer_support
17b0bcbb-8524-467a-92de-c9687a7a4d59,Banking/Finance,Inbound,She was good at solving my query...,,Refund Enquiry,Refund Enquiry - She was good at solving my query... ,,False,,customer_support
c2665b28-2745-4f52-8bb3-6870031cbedc,E-commerce/Retail,Inbound,Need Special policies in terms of countrified and used products.,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Need Special policies in terms of countrified and used products. ,,False,,customer_support
8b8a5176-407d-4a09-96b5-b5cc4474efc8,E-commerce/Retail,Inbound,Sir help the customer with there problemsNot with your patience,,Order status enquiry,Order status enquiry - Sir help the customer with there problemsNot with your patience ,,False,,customer_support
ba474ab8-4214-4c9b-8fb9-73b5686d31c8,E-commerce/Retail,Email,Some Shopzilla delivery boys are scammer and some  customer care executives are really useless.Please improve your services. Other wise you lost your customers,,Delayed,Delayed - Some Shopzilla delivery boys are scammer and some  customer care executives are really useless.Pleas,,False,,customer_support
8bbaf786-1596-4711-9142-7be31bc65ec0,E-commerce/Retail,Inbound,My issue is not resolve,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - My issue is not resolve,,False,,customer_support
297fe55a-78af-4f83-a0db-5aec71f42565,E-commerce/Retail,Inbound,Very good precautions by mam,,Service Centres Related,Service Centres Related - Very good precautions by mam,,False,,customer_support
0f465286-e7fe-4b37-9681-7af369523bd8,Telecom,Outcall,"Though the executive was supportive and understanding, but my issue in question remain unaddressed for more than 20 days",,Exchange / Replacement,"Exchange / Replacement - Though the executive was supportive and understanding, but my issue in question remain unaddressed f",,False,,customer_support
de4db084-ec47-4b65-99d1-0519ecacca07,E-commerce/Retail,Inbound,Waste ur concern,,Return request,Return request - Waste ur concern,,False,,customer_support
851dd2f2-1c8a-4494-9e81-dddb6d2b4f88,E-commerce/Retail,Inbound,Third class service,,Installation/demo,Installation/demo - Third class service,,False,,customer_support
e866fbe0-adb5-4c06-a5c9-fed6c66da6c8,E-commerce/Retail,Outcall,Good,,Missing,Missing - Good ,,False,,customer_support
e323cce1-8588-4d70-82b6-c9b60b9eca34,Other,Outcall,No one sort out my issue. Totally disppointed with the customer care,,General Enquiry,General Enquiry - No one sort out my issue. Totally disppointed with the customer care,,False,,customer_support
8d2dd8b3-f59d-433d-92fb-1332b6171361,E-commerce/Retail,Outcall,"Thank you Shopzilla ,your team members are very good in resolving the problem of customer.",,Wrong,"Wrong - Thank you Shopzilla ,your team members are very good in resolving the problem of customer.",,False,,customer_support
f7169fbd-5cb7-4d6f-96a3-dadcb313eecf,E-commerce/Retail,Inbound,My product replace ment ke liye,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - My product replace ment ke liye,,False,,customer_support
a0623f65-605f-4101-b9b2-8aec34482d6a,E-commerce/Retail,Inbound,Custome care support person talking very good and I hope as soon as possible solve my problems,,Service Centres Related,Service Centres Related - Custome care support person talking very good and I hope as soon as possible solve my problems ,,False,,customer_support
fb48838d-4c6e-40ec-82e5-2fecc7f0b22d,Telecom,Inbound,"???? ??????,",,Order status enquiry,"Order status enquiry - ???? ??????, ",,False,,customer_support
1028fca4-9eea-426a-ae60-0cd0949b6362,E-commerce/Retail,Inbound,She very polite and concerned she arranged replacement for non returnable item where part was missing,,Return request,Return request - She very polite and concerned she arranged replacement for non returnable item where part was missin,,False,,customer_support
148d81f7-5539-4a11-a80b-d583955c581e,Other,Inbound,No one provided me resolution yet,,UnProfessional Behaviour,UnProfessional Behaviour - No one provided me resolution yet,,False,,customer_support
41d829c7-1552-4dc4-b155-65b449e956cd,Banking/Finance,Inbound,Support krne   tq,,Refund Related Issues,Refund Related Issues - Support krne   tq,,False,,customer_support
f1d2754f-fc1e-4554-87af-1cf6ddbcff58,Telecom,Inbound,nice c madam,,Order status enquiry,Order status enquiry - nice c madam,,False,,customer_support
8f0e7683-d42e-492d-95ea-a81ce86988db,E-commerce/Retail,Inbound,"Customer service is very good and very well understand all our things and very quickly whatever issue we have, they solve it easily.",,Return request,Return request - Customer service is very good and very well understand all our things and very quickly whatever issu,,False,,customer_support
885ba4c8-e64f-4bf7-b951-7793fcb638d9,Telecom,Inbound,Slove my problem,,Delayed,Delayed - Slove my problem ,,False,,customer_support
bfaab1df-b99a-4459-82ea-8b0909c2fdca,E-commerce/Retail,Inbound,I had really good experience while talking to support executive,,Return request,Return request - I had really good experience while talking to support executive,,False,,customer_support
e395fbb7-f0a3-4222-be1d-c2732003bfb3,E-commerce/Retail,Outcall,was on call and she even doesn\u2019t have English speaking skills and proper communication She was repeated her answer 7 times without understanding my issue,,Customer Requested Modifications,Customer Requested Modifications -   was on call and she even doesn\u2019t have English speaking skills and proper communication She wa,,False,,customer_support
818f209c-0406-4c1b-816d-63e547dbc0bd,Other,Inbound,Train the executives on how to handle customer complaints to improve Shopzilla brand Reputation.,,Not Needed,Not Needed - Train the executives on how to handle customer complaints to improve Shopzilla brand Reputation.,,False,,customer_support
adae373d-c948-402a-a493-16eebc588980,E-commerce/Retail,Inbound,Return policy should be thereCustomer support --- Good job??Keep it up!!!,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Return policy should be thereCustomer support --- Good job??Keep it up!!!,,False,,customer_support
b71176a1-af86-44b6-aa34-f126e9d089b7,E-commerce/Retail,Inbound,Very bad,,Exchange / Replacement,Exchange / Replacement - Very bad,,False,,customer_support
4727b0bd-66ca-45a2-9e4a-41de745e3875,E-commerce/Retail,Email,Pathetic support. My issue is not solved.,,Fraudulent User,Fraudulent User - Pathetic support. My issue is not solved. ,,False,,customer_support
a1412a52-9b56-4991-b490-a2dc149ed496,E-commerce/Retail,Inbound,Thanks,,Service Centres Related,Service Centres Related - Thanks,,False,,customer_support
3c901771-b6c5-4b7a-9c23-82fa8e0e2364,E-commerce/Retail,Inbound,Super??,,Return request,Return request - Super??,,False,,customer_support
fe648b5d-6887-4f48-9206-3b3c4a7c3238,E-commerce/Retail,Inbound,Customer service 5/5,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Customer service 5/5,,False,,customer_support
22963ae3-63f4-4043-8e08-25cde1b8260b,E-commerce/Retail,Inbound,You can  make easlier steps for  reaching  out to your customer executive.,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - You can  make easlier steps for  reaching  out to your customer executive. ,,False,,customer_support
726e6b84-516c-4804-94cb-e3c44a738008,E-commerce/Retail,Inbound,Very bed costumer support,,Delayed,Delayed - Very bed costumer support ,,False,,customer_support
16d67839-30a6-460e-b3ff-c5993509eeee,E-commerce/Retail,Inbound,Nice answer by Shopzilla company s workers,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Nice answer by Shopzilla company s workers,,False,,customer_support
400843e8-29c7-4032-bb48-c8089ee92ab8,E-commerce/Retail,Inbound,Interaction with customer service executive was very amazing and helpful,,Return request,Return request - Interaction with customer service executive was very amazing and helpful,,False,,customer_support
a5a11847-5f27-4d60-8dad-84d449f73d4c,E-commerce/Retail,Inbound,Was good to talk,,Order status enquiry,Order status enquiry - Was good to talk,,False,,customer_support
c7e804ea-2a8b-4c18-8ce7-d005457030a8,E-commerce/Retail,Inbound,Good behaviour,,Return request,Return request - Good behaviour ,,False,,customer_support
8d9584a9-f7ed-437f-a527-26dfc56fe146,E-commerce/Retail,Outcall,Problem not solved,,Installation/demo,Installation/demo - Problem not solved,,False,,customer_support
8e44e59f-5601-43a8-921d-3cd4f30ad77e,E-commerce/Retail,Inbound,????,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - ????,,False,,customer_support
0ada48d6-e19c-46fb-b51c-c6f52208dd2a,Banking/Finance,Email,Despatch & delivered products quickly,,Refund Related Issues,Refund Related Issues - Despatch & delivered products quickly ,,False,,customer_support
22f5c1b3-7f7b-4bc3-aa98-4f10b7b2f791,Other,Inbound,Thank you ??,,Product Specific Information,Product Specific Information - Thank you ??,,False,,customer_support
5661eef2-53a1-402a-8cd3-623c0d8406d7,E-commerce/Retail,Inbound,Nowadays Shopzilla is doing very good,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Nowadays Shopzilla is doing very good,,False,,customer_support
a7153a2d-e888-43cb-902f-f32a47496a38,E-commerce/Retail,Inbound,job,,Installation/demo,Installation/demo -   job,,False,,customer_support
967013b8-68f5-449e-bd89-64fb366b496a,E-commerce/Retail,Inbound,Thenk,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Thenk,,False,,customer_support
5a3882c3-314e-46bf-b2aa-3420a4dd5b57,E-commerce/Retail,Inbound,Very polite and good behaviour,,Return request,Return request - Very polite and good behaviour ,,False,,customer_support
b12c44e7-fa23-4c6f-8fed-a9be6d27d80f,E-commerce/Retail,Inbound,"No exchange only refund,",,Fraudulent User,"Fraudulent User - No exchange only refund,",,False,,customer_support
adf31f18-2a11-45f0-8e6b-5b9961a35bfd,Banking/Finance,Outcall,Pathetic customer service till date.....,,Online Payment Issues,Online Payment Issues - Pathetic customer service till date.....,,False,,customer_support
595d70b7-bf80-4086-a126-d82ed5f2b411,E-commerce/Retail,Inbound,Plz deliver my product fastly and I don't know how my product is cancelled plz plz deliver my product as soon as possible,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Plz deliver my product fastly and I don't know how my product is cancelled plz plz deliver my produc,,False,,customer_support
0ba542ee-354b-4780-8c46-03d1cc4322b7,E-commerce/Retail,Outcall,Good service,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Good service ,,False,,customer_support
30f5b71d-2875-4a5d-9f9d-1700efdc6a7c,E-commerce/Retail,Inbound,Service is not good,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Service is not good ,,False,,customer_support
30a26fad-ea66-4418-9288-6785c54e0ce0,E-commerce/Retail,Inbound,Not resolved in my ishu,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Not resolved in my ishu,,False,,customer_support
73ca00a3-7571-4948-a72c-60901942604d,E-commerce/Retail,Inbound,It\u2019s take time to connect customer care,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - It\u2019s take time to connect customer care,,False,,customer_support
54407323-ee79-4193-85a5-65ced39591d2,Other,Inbound,Experience are good talking to him,,UnProfessional Behaviour,UnProfessional Behaviour - Experience are good talking to him,,False,,customer_support
9dcb27f1-5d91-41b4-a583-ec7fd329bfcb,Banking/Finance,Inbound,Not satisfied with customer service,,Refund Related Issues,Refund Related Issues - Not satisfied with customer service ,,False,,customer_support
e66d500b-0714-4503-8486-af39f32dd191,E-commerce/Retail,Inbound,Good ??,,Invoice request,Invoice request - Good ??,,False,,customer_support
bbd6a80b-ebb2-4679-83b5-ae8282e2f827,E-commerce/Retail,Inbound,Good behaviour,,Invoice request,Invoice request - Good behaviour ,,False,,customer_support
9982139d-9fbf-4e0c-b17c-1f33974791cc,E-commerce/Retail,Inbound,I don't think I will be trusting Shopzilla for my purchases in the future due to this experience.,,Installation/demo,Installation/demo - I don't think I will be trusting Shopzilla for my purchases in the future due to this experience. ,,False,,customer_support
5208b016-55c3-4eed-862c-a41a07c57de3,E-commerce/Retail,Inbound,Make deliveries and pickups accessable to everyone. And u take way longer time to do these....,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Make deliveries and pickups accessable to everyone. And u take way longer time to do these....,,False,,customer_support
e8fbc2f1-4a64-4067-be18-9c96a9aebbc8,E-commerce/Retail,Inbound,Good,,Wrong,Wrong - Good ,,False,,customer_support
52f32f95-b792-4144-8b74-9eb029d07724,E-commerce/Retail,Outcall,The cx executive was very helpful hope to get a call back within 24 hours as promised!,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - The cx executive was very helpful hope to get a call back within 24 hours as promised!,,False,,customer_support
3490158c-9d48-4afd-beeb-35bff0821d23,E-commerce/Retail,Outcall,"Poor response from Shopzilla, not trained executive.",,Order status enquiry,"Order status enquiry - Poor response from Shopzilla, not trained executive.",,False,,customer_support
4244da01-0042-4e8c-99e4-9832c7582812,E-commerce/Retail,Inbound,Something went wrong with call and without giving solution. But he did not try to reach me again.,,Delayed,Delayed - Something went wrong with call and without giving solution. But he did not try to reach me again. ,,False,,customer_support
4a63c40b-f6e3-4d45-9fa8-22099e44a32b,E-commerce/Retail,Inbound,Very worst service I have faced with Shopzilla actually I bought a metal cot king size the installation has done and it\u2019s quality is poor and making louder noises when I sit or sleep so I return the product I only disassembled it and when technician visited I told him to not to reinstall because it\u2019s discomfort for my family   staying in 1 bhk house from Tuesday I am calling Shopzilla for refund and return every day they are making timepass for 5 days now they are telling me to re return the product again technician visit   very frustrated and disappointed with the service of Shopzilla and more over the technician will come 1 person will come I need to help them to fit 30 kgs of cot   not worker of Shopzilla,,Return request,Return request - Very worst service I have faced with Shopzilla actually I bought a metal cot king size the installat,,False,,customer_support
030e7d7c-e995-42fa-9836-f7d06b6ad2ae,E-commerce/Retail,Inbound,3,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - 3,,False,,customer_support
6b87c8d9-bae7-428c-b387-b4ef4697d405,Other,Outcall,Thanks,,Not Needed,Not Needed - Thanks ,,False,,customer_support
fbf80ccf-f8f1-4444-9884-4acf193c0128,Other,Inbound,Awesome ??,,Signup Issues,Signup Issues - Awesome ??,,False,,customer_support
06233736-cb8d-4540-97b7-101b64304ddc,Other,Inbound,Good,,Product Specific Information,Product Specific Information - Good,,False,,customer_support
daf47c93-3bb4-4bdd-8a4d-d37d9514ac92,Banking/Finance,Inbound,Mera dupatta nhi aaya h so please dupatta  dilva  dijiye,,Refund Related Issues,Refund Related Issues - Mera dupatta nhi aaya h so please dupatta  dilva  dijiye,,False,,customer_support
6b36974f-9707-4c84-9961-6f2857a4f474,E-commerce/Retail,Inbound,??,,Fraudulent User,Fraudulent User - ??,,False,,customer_support
eadec7ce-0e8a-4bf0-8ebd-3621789d2b98,E-commerce/Retail,Inbound,Super,,Wrong,Wrong - Super,,False,,customer_support
4e74881f-8c46-48d8-8055-c07d6d6034f1,E-commerce/Retail,Inbound,Don't loose customers who are regular and interested with your organisation by putting some unnecessary constraints. Very bad Shopzilla. One day U will loose major customers and realise. But no use.,,Customer Requested Modifications,Customer Requested Modifications - Don't loose customers who are regular and interested with your organisation by putting some unnecess,,False,,customer_support
dac61888-7269-4b0a-9d6c-76015f9cbae6,E-commerce/Retail,Inbound,Thanks you maim,,Missing,Missing - Thanks you maim,,False,,customer_support
ae8bc343-05c9-42be-99af-e398dd4fdf4e,E-commerce/Retail,Inbound,All ok,,Invoice request,Invoice request - All ok,,False,,customer_support
57aedf16-0ca7-4d24-8b4f-f27e8a1e7ada,E-commerce/Retail,Inbound,So good deal,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - So good deal,,False,,customer_support
95bbf7ac-07f4-4ee4-a356-a1b383a5ec04,Banking/Finance,Outcall,Thank you,,Refund Related Issues,Refund Related Issues - Thank you ,,False,,customer_support
0ae6b0c6-a9ab-4319-9f57-af297d75cb35,E-commerce/Retail,Inbound,Good information thankyou,,UnProfessional Behaviour,UnProfessional Behaviour - Good information thankyou ,,False,,customer_support
976f160c-cfe2-48c9-87e2-62599e6aca10,E-commerce/Retail,Inbound,customer service direct contact number or email should be there on website.,,Invoice request,Invoice request - customer service direct contact number or email should be there on website.,,False,,customer_support
acc0f06d-b17f-45c7-96fc-0cd2d152a8b5,E-commerce/Retail,Inbound,I missing product agent did not pickup the call,,Order status enquiry,Order status enquiry - I missing product agent did not pickup the call,,False,,customer_support
d8cc7381-1795-4644-8d27-27e1461d8500,E-commerce/Retail,Inbound,Thanks,,Delayed,Delayed - Thanks,,False,,customer_support
099e651a-654f-4162-8e59-915183996236,E-commerce/Retail,Inbound,Return policy is inconvenient for electronic products,,Installation/demo,Installation/demo - Return policy is inconvenient for electronic products ,,False,,customer_support
2e7669fd-6a28-4316-9ba9-2ff229f2fd13,E-commerce/Retail,Inbound,Very poor service,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Very poor service ,,False,,customer_support
ba1c1d5a-7860-401c-bdde-288d43a7db97,E-commerce/Retail,Inbound,Very poor,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Very poor ,,False,,customer_support
9e1feaa0-635d-408f-80ce-627bf110af0f,E-commerce/Retail,Inbound,Harsh ji is the best guiding expert...,,Installation/demo,Installation/demo - Harsh ji is the best guiding expert... ,,False,,customer_support
6a6bbf99-909b-4b5e-ac57-05988b837be4,E-commerce/Retail,Inbound,Customer service so good,,Installation/demo,Installation/demo - Customer service so good ,,False,,customer_support
950c9833-14e7-4a61-ab81-514004a92ac3,E-commerce/Retail,Inbound,Good talk with me,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Good talk with me,,False,,customer_support
96600cdb-f48a-4812-a4d5-7a869a079ab0,Telecom,Email,Assurance is given. Hopefully the issue will be resolved soon.,,Exchange / Replacement,Exchange / Replacement - Assurance is given. Hopefully the issue will be resolved soon.,,False,,customer_support
2e2b13b7-7723-41ab-adb1-02f983313295,E-commerce/Retail,Inbound,No,,Service Centres Related,Service Centres Related - No,,False,,customer_support
f9a5a6da-3981-45a0-b2bc-3592c409212e,E-commerce/Retail,Inbound,It's good conversation.,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - It's good conversation.,,False,,customer_support
65c7fdf1-e1ca-441d-8a47-e8e31cac5f35,E-commerce/Retail,Outcall,Good,,Return request,Return request - Good,,False,,customer_support
d3505921-363e-4f33-9ddb-573e2ff90867,E-commerce/Retail,Inbound,Very good behaviour,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Very good behaviour ,,False,,customer_support
c2b0f4de-6e0d-4198-919f-e4cba11b2567,E-commerce/Retail,Inbound,I m Happy,,Seller Cancelled Order,Seller Cancelled Order - I m Happy ,,False,,customer_support
153e9e50-b3ae-4bb0-91d3-07960757fd84,E-commerce/Retail,Inbound,Thanks,,Customer Requested Modifications,Customer Requested Modifications - Thanks ,,False,,customer_support
4c9a3a59-af4b-47ed-9ec2-f140ec8b5661,Banking/Finance,Inbound,Nice to meet you,,Refund Related Issues,Refund Related Issues - Nice to meet you ,,False,,customer_support
890c6c1f-df5b-48ff-8c73-9adc3005a5d6,E-commerce/Retail,Outcall,The customer executive language very good I appreciate,,Delayed,Delayed - The customer executive language very good I appreciate,,False,,customer_support
afe4b9ff-d027-492f-abf7-ac966a946a40,E-commerce/Retail,Inbound,Your wishmaster is very fraudulent without any contact he cancelled the pick up request and not picked phone anytime,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Your wishmaster is very fraudulent without any contact he cancelled the pick up request and not pick,,False,,customer_support
3f14260e-e8c8-45cc-b2bc-335dd189ee35,E-commerce/Retail,Inbound,Very helping \u2026It was a nice service .,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Very helping \u2026It was a nice service .,,False,,customer_support
73c5a1ed-f894-4e07-b628-d342fb80a3fb,E-commerce/Retail,Inbound,"Please it's an request,Kindly inform before that Is product available or not,if not kindly cancel that order on the spot   ... It will ease & save my time ..... I really so much disappointed with the product service... It happened a lot of time .. please look upon this matter",,Reverse Pickup Enquiry,"Reverse Pickup Enquiry - Please it's an request,Kindly inform before that Is product available or not,if not kindly cancel th",,False,,customer_support
d9b16074-43d6-4da3-8ea5-d01299e2abe2,E-commerce/Retail,Inbound,Very good.,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Very good.,,False,,customer_support
82b4385f-c5b6-4ee3-9758-301612ffd6f6,E-commerce/Retail,Inbound,My problem resolved easily.,,Wrong,Wrong - My problem resolved easily.,,False,,customer_support
0630640a-99b0-4966-b2b2-efc1f4451eb5,E-commerce/Retail,Inbound,"every thing is very poor , i am not satisficed with Shopzilla  and i have write a Email to consumer forum",,Reverse Pickup Enquiry,"Reverse Pickup Enquiry - every thing is very poor , i am not satisficed with Shopzilla  and i have write a Email to consumer ",,False,,customer_support
f3d578f4-6d9b-4672-9ae3-a86caa5a0702,E-commerce/Retail,Inbound,"Atleast issue may be cleared after consulting customer, as it is resolved without listening actual ground condition. Because at the time of delivery, wish master tell us to accept the delivery and call customer support for non available item in the basket. We does the same keeping in mind that grocery is necessary for me right now, may be missing item money may be refunded as wishmaster said. So we did but now it is not heard by support team.",,Fraudulent User,"Fraudulent User - Atleast issue may be cleared after consulting customer, as it is resolved without listening actual g",,False,,customer_support
5f363a14-95e3-44f1-a042-db41b153c366,E-commerce/Retail,Inbound,Please learn from mistakes and dont make the same mistake again,,Installation/demo,Installation/demo - Please learn from mistakes and dont make the same mistake again,,False,,customer_support
630945ca-460d-452e-9e1c-0aa4acb9feca,E-commerce/Retail,Outcall,"My quary is not resolved, Executive is not update regarding issues.",,Delayed,"Delayed - My quary is not resolved, Executive is not update regarding issues. ",,False,,customer_support
763c988a-f9b5-4e3b-ba65-dcc895ce6e98,E-commerce/Retail,Inbound,I am happy,,Return request,Return request - I am happy ,,False,,customer_support
ce0fbdaa-1ffe-4284-b4ee-0d82b004a87a,E-commerce/Retail,Inbound,It is easy to handle with problen regard product quality thank u Shopzilla,,Return request,Return request - It is easy to handle with problen regard product quality thank u Shopzilla,,False,,customer_support
fd916b77-1d9c-48a7-abc5-1f323fe31c9d,E-commerce/Retail,Inbound,Very nice,,Delayed,Delayed - Very nice ,,False,,customer_support
c1b04570-b729-4a93-befa-651c37ebeefe,E-commerce/Retail,Inbound,good job,,Installation/demo,Installation/demo - good job ,,False,,customer_support
b76fa6f2-fb65-4611-8c1b-7bace5a9a6c3,E-commerce/Retail,Inbound,I didn't receive any cupon code,,General Enquiry,General Enquiry - I didn't receive any cupon code,,False,,customer_support
746ea4f3-36be-48d4-9c50-df3dd89bdc64,E-commerce/Retail,Inbound,Good,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Good,,False,,customer_support
0b10814b-3cfb-41f0-9100-36e24f92ebc0,E-commerce/Retail,Inbound,Best,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Best,,False,,customer_support
5b1962dd-e10a-4aec-8b7d-9e4954b52722,E-commerce/Retail,Inbound,Shopzilla is best,,Fraudulent User,Fraudulent User - Shopzilla is best,,False,,customer_support
560de2a5-e2ec-42e6-a6e4-a62e73412a1b,E-commerce/Retail,Inbound,creat a coordinator team between Customer & seller to resolve any issues promptly.,,Return request,Return request - creat a coordinator team between Customer & seller to resolve any issues promptly.,,False,,customer_support
95e674b1-4b14-4bec-9ba4-5e5ff3d0d64d,E-commerce/Retail,Inbound,Happy,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Happy ,,False,,customer_support
015e2aac-1966-4193-a285-b4cbedf4c0c5,E-commerce/Retail,Inbound,Product is vary bad,,Installation/demo,Installation/demo - Product is vary bad ,,False,,customer_support
b5211cbf-d664-4091-9e32-950a51bb0c06,E-commerce/Retail,Inbound,From morning I called installation person 8 to 10 times only picked one call rest he's just ignoringIf your team can't pick call Why you assign person who is not available for installation as per given date I regrets ever time to purchase products from Shopzilla,,Installation/demo,Installation/demo - From morning I called installation person 8 to 10 times only picked one call rest he's just ignoring,,False,,customer_support
2ad53c7c-9aba-4d76-8797-9a6fd8ad3164,E-commerce/Retail,Inbound,"very bad service, customer care executive says something else and system updates something else.",,Reverse Pickup Enquiry,"Reverse Pickup Enquiry - very bad service, customer care executive says something else and system updates something else.",,False,,customer_support
c3753804-bc6f-4aca-a6a3-7859fcf82653,Banking/Finance,Inbound,Okay,,Refund Enquiry,Refund Enquiry - Okay ,,False,,customer_support
2ca5f752-8b5a-403f-8cec-8d44cdb9278c,E-commerce/Retail,Inbound,Don't hang up on customers,,Delayed,Delayed - Don't hang up on customers ,,False,,customer_support
0c7d68b1-5034-423a-935e-4a9049c10ce6,E-commerce/Retail,Inbound,Costemer service is really nice...,,Wrong,Wrong - Costemer service is really nice...,,False,,customer_support
aff23002-6296-4814-aa53-e2ad6e2b296c,Banking/Finance,Inbound,Thank you,,Refund Enquiry,Refund Enquiry - Thank you ,,False,,customer_support
7526ccaa-c976-4ac4-924a-a6dd2bcedd25,E-commerce/Retail,Inbound,This is not good sttaf,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - This is not good sttaf ,,False,,customer_support
f824091d-2ceb-4348-a44d-e70339c4e07f,E-commerce/Retail,Inbound,Very good ??,,Wrong,Wrong - Very good ??,,False,,customer_support
cbcf4296-93b9-4619-abd6-4fb5b4736be8,E-commerce/Retail,Inbound,I am happy to resolve my issue,,Return request,Return request - I am happy to resolve my issue,,False,,customer_support
c06c23c2-3e4c-4962-861d-a6ce43480337,E-commerce/Retail,Inbound,Thank you,,Return request,Return request - Thank you ,,False,,customer_support
5cbf3a9e-8c5b-4edf-a9e5-4444f5cc0d39,E-commerce/Retail,Inbound,Good but still issue not solved,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Good but still issue not solved,,False,,customer_support
d6873148-cb4f-4d4a-91b5-834aabb9cb56,E-commerce/Retail,Inbound,I am happy with my experience with your executive,,Return request,Return request - I am happy with my experience with your executive,,False,,customer_support
19c7f3de-7a38-4938-8202-5c8fd8c2669d,E-commerce/Retail,Outcall,Awesome to spoke,,Return request,Return request - Awesome to spoke ,,False,,customer_support
260f9878-73ad-4bdf-b309-b3c984a32e1c,E-commerce/Retail,Inbound,"I am happy with the customer care support. Its very easy,the executive very well communicate.",,Service Centres Related,"Service Centres Related - I am happy with the customer care support. Its very easy,the executive very well communicate. ",,False,,customer_support
b8c4ae0d-953b-4563-86e8-772dbaff838b,E-commerce/Retail,Inbound,Every thing was good,,Reverse Pickup Enquiry,Reverse Pickup Enquiry - Every thing was good,,False,,customer_support
